Company Name,ISIN,ISIC full_code,ISIC section_label,ISIC division_label,ISIC group_label,ISIC description,Region/Country,Report Date,Fiscal Year,Quarter,Month,OS-C Code,Factor Area Code,Factor Code,Sub-Factor Code,Report Label,Quantity,Quantity Type,Reported Units,Standardized Quantity,Standardized units,Orig Report,Page,Note,Analyst,Factor Area,Factor,Sub Factor,SASB Industry Code,SASB Sub-Metric Code,SASB units,CDP Code,OS-C - CDP synthetic code,Description
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.2,EF,9,2,Average retail electric rate for commercial customers,23.05,,yen,23.05,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for commercial customers,IF-EU,IF-EU-240a.1b,Rate,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.3,EF,9,3,Average retail electric rate for industrial customers,23.05,,yen,23.05,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Average retail electric rate for industrial customers,IF-EU,IF-EU-240a.1c,Rate,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.4,EF,9,4,Typical monthly electric bill for residential customers for 500 kWh of electricity delivered per month,"13,188",,yen,13188,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Typical monthly electric bill for residential customers for 500 kWh of electricity delivered per month,IF-EU,IF-EU-240a.2a,Reporting currency,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.5,EF,9,5,"Typical monthly electric bill for residential customers for 1,000 kWh of electricity delivered per month","28,453",,yen,28453,yen,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,"Typical monthly electric bill for residential customers for 1,000 kWh of electricity delivered per month",IF-EU,IF-EU-240a.2b,Reporting currency,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.6,EF,9,6,Number of residential customer electric disconnections for non payment,"50,435",,number,50435,number,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Number of residential customer electric disconnections for non payment,IF-EU,IF-EU-240a.3a,"Number, Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.7,EF,9,7,Percentage of residential customer electric disconnections for non payment that were reconnected within 30 days,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,Percentage of residential customer electric disconnections for non payment that were reconnected within 30 days,IF-EU,IF-EU-240a.3b,"Number, Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,EF.9.8,EF,9,8,"Discussion of impact of external factors on customer affordability of electricity, including the economic conditions of the service territory","According to Electricity Business Act,""A General Electricity Utility shall not refuse to supply electricity to meet general demand in its service
area (excluding, however, demand at the Point of Business Commencement and Specified-Scale Demand) without justifiable grounds.""
Thus, we do not recognize there are any areas without electricity in all the service areas of the TEPCO group.
We also recognize that external factors which impact electricity rates are fluctuations in the price of thermal power fuels and levies from
the Feed-in-tariff law for renewable energies.(price based regulations: requires electricity companies to purchase renewable energy at a
certain price",,text,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Energy/Fuel,Energy Affordability,"Discussion of impact of external factors on customer affordability of electricity, including the economic conditions of the service territory",IF-EU,IF-EU-240a.4a,n/a,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.1.1,Em,1,1,Gross global Scope 1 emissions,"81,600,000",,t-CO2," 81,600,000 ",mtCO2e,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Scope 1 Emissions Total,0,IF-EU,IF-EU-110a.1a,"Mg (t) CO_-e, Percentage (%)",C6.1,C6.1.1,(C6.1) What were your organization’s gross global Scope 1 emissions in Mg CO2e?
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.14.7,Em,14,7,"Discussion of long-term and short-term strategy or plan to manage Scope 1 emissions, emissions reduction targets, and an analysis of performance against those targets","Since the TEPCO Group transferred its fuel and thermal power operations to JERA in April 2019, scope 1 emissions are extremely low,
at 200,000 t-CO2. On the other hand, electric power retailers are required to calculate and report greenhouse gas emissions at the retail
stage, which are major part of Scope 3 emissions, in accordance with the ""Act on Promotion of Global Warming Countermeasures"". For
this reason, the TEPCO Group has set a target of reducing CO2 emissions from retail electricity sales by 50% by fiscal 2030 (compared to
fiscal 2013). CO2 emissions were 139.2 million tons in fiscal 2013, and were reduced to 92.6 million tons in fiscal 2019 due to the spread
of renewable energy and the procurement of electricity from high-efficiency thermal power plants. In the future, we will work to expand
renewable energy further and to restart nuclear power in order to contribute to achieving the target.",,text,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Targets - Emissions Reduction,Strategy,IF-EU,IF-EU-110a.3a,n/a,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.17.10,Em,17,10,Air emissions from NO (excluding N O),18000,,tonnes," 18,000 ",Mg,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,NO (excluding N O),IF-EU,IF-EU-120a.1a,"Mg (t), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.17.11,Em,17,11,Air emissions from particulate matter (PM ),N/A,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,particulate matter (PM),IF-EU,IF-EU-120a.1c,"Mg (t), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.17.13,Em,17,13,Air emissions from SO,6000,,," 6,000 ",Mg,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,SO,IF-EU,IF-EU-120a.1b,"Mg (t), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.17.6,Em,17,6,Air emissions from lead (Pb),N/A,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,lead (Pb),IF-EU,IF-EU-120a.1d,"Mg (t), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.17.8,Em,17,8,Air emissions from mercury (Hg),N/A,,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Air Emissions other than GHG,mercury (Hg),IF-EU,IF-EU-120a.1e,"Mg (t), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.2.1,Em,2,1,Percentage of gross global Scope 1 emissions covered under emissions-limiting regulations,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-limiting regulations",IF-EU,IF-EU-110a.1b,"Mg (t) CO_-e, Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.2.2,Em,2,2,Percentage of gross global Scope 1 emissions covered under emissions-reporting regulations,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,"Scope 1 Emissions, % regulated","Scope 1 Emissions, % regulated under emissions-reporting regulations",IF-EU,IF-EU-110a.1c,"Mg (t) CO_-e, Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,Em.5.5,Em,5,5,Greenhouse gas (GHG) emissions associated with power deliveries,"108,000,000",,t-CO2," 108,000,000 ",mtCO2e,TEPCO/sasb2020-e.pdf,3,,Baltzell,Emissions,Scope 1 emissions by business,Greenhouse gas (GHG) emissions associated with power deliveries,IF-EU,IF-EU-110a.2a,Mg (t) CO_-e,,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,WR.1.1,WR,1,1,Total water consumed,"9,939",,"1,000m3"," 9,939 ",dam3,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Consumption,Total water consumed,IF-EU,IF-EU-140a.1b,"Thousand cubic meters (m_), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,WR.1.3,WR,1,3,Percentage of water consumed in regions with High or Extremely High Baseline Water Stress,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Consumption,% consumed in regions with High or Extremely High Baseline Water Stress,IF-EU,IF-EU-140a.1d,"Thousand cubic meters (m_), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,WR.2.1,WR,2,1,Total water withdrawn,"56,289,497",,"1,000m3"," 56,289,497 ",dam3,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Withdrawal,Total water withdrawn,IF-EU,IF-EU-140a.1a,"Thousand cubic meters (m_), Percentage (%)",,,
TOKYO ELECTRIC POWER COMPANY,JP3585800000,D3510,"Electricity, gas, steam and air conditioning supply","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution","Electric power generation, transmission and distribution",JP,,FY18,,,WR.2.3,WR,2,3,Percentage of water withdrawn in regions with High or Extremely High Baseline Water Stress,[not disclosed],,,,,TEPCO/sasb2020-e.pdf,3,,Baltzell,"Water Risk, Adaptation, and Resilience",Water Withdrawal,% withdrawn in regions with High or Extremely High Baseline Water Stress,IF-EU,IF-EU-140a.1c,"Thousand cubic meters (m_), Percentage (%)",,,
